"Project"	"Event"	"Data_Source"	"Site_ID"	"Dataset_ID"	"Site_Name_Clean"	"Latitude"	"Longitude"	"Elevation"	"Continent"	"Archive_Type"	"Data_Type"	"Number_Pollen_Samples"	"AgeModel_Source"	"Number_Datings"	"minimum_meanAge"	"maximum_meanAge"	"mean_resolution_meanAge"	"range_meanAge"	"Site_Description"	"Submission_Pollendata"	"Publication_1"	"Publication_DOI_1"	"Publication_2"	"Publication_DOI_2"	"Publication_3"	"Publication_DOI_3"	"Publication_4"	"Publication_DOI_4"	"Publication_5"	"Publication_DOI_5"	"Publication_6"	"Publication_DOI_6"	"Publication_7"	"Publication_DOI_7"	"Publication_8"	"Publication_DOI_8"	"Basin_Area"	"Basin_Source"	"Basin_Comment"
"LegacyPollen_2.0"	"WL10ZK-1"	"Zhou et al. (2022)"	196	200195	"Wulan Buh Desert WL10ZK-1"	40.041	105.778	1026	"Asia"	"Alluvial/Fluvial"	"Digitized"	12	"Zhou et al. (2022)"	4	2726	45966	3930.9	43240	NA	"2013"	"Chen XM, Li GQ, Huang XZ, Zhao H (2013). The vegetation changes in Ulan Buh Derert since the Last Glacial: Pollen evidence from core WL10ZK-1. Marine Geology and Quaternary Geology, 33, 169-174 (in Chinese with English abstract)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"LegacyPollen_2.0"	"ZHENGLANQI"	"Zhou et al. (2022)"	197	200196	"Zhenglan Qi-Shandian River"	42.217	116.617	1257	"Asia"	"Alluvial/Fluvial"	"Digitized"	14	"Zhou et al. (2022)"	1	583	8160	582.8	7577	NA	"2006"	"Wang Y, Ye QP, Qiao YS (2006). Palynological records of the Holocene environmental changes in Zhenglan Qi, Inner Mongolia. Journal of Geomechanics, 12, 324-328 (in Chinese with English abstract)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"LegacyPollen_2.0"	"HAIYUAN_2007"	"Zhou et al. (2022)"	198	200197	"Haiyuan 2007"	36.433	105.967	1600	"Asia"	"Alluvial/Fluvial"	"Digitized"	12	"Zhou et al. (2022)"	9	7200	12500	481.8	5300	NA	"2007"	"Sun AZ, Ma YZ, Feng ZD, Li F, Wu HN (2007). Pollen-recorded climate changes between 13.0 and 7.0 14C ka BP in southern Ningxia, China. Chinese Science Bulletin, 52, 1080-1088 (in Chinese with English abstract)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"LegacyPollen_2.0"	"SDG2"	"Zhou et al. (2022)"	200	200198	"Shuidonggou SDG2"	38.283	106.5	1200	"Asia"	"Archaeological"	"Digitized"	25	"Zhou et al. (2022)"	10	17361	48834	1311.4	31473	NA	"2011"	"Liu DC, Gao X, Wang XL, Zhang SQ, Pei SW, Chen FY (2011). Palaeoenvironmental changes flrom sporopollen record during the later Late Pleistocene at Shuidonggou locality 2 in Yinchuan, Ningxia. Journal of palaeogeography, 13, 467-472 (in Chinese with English abstract)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"LegacyPollen_2.0"	"BASCOTG3"	"Zhou et al. (2022)"	202	200199	"Bas Co TG3"	32.903	91.922	5186	"Asia"	"Peat"	"Raw"	24	"Zhou et al. (2022)"	1	285	1636	58.7	1351	NA	"Unpublished"	"Zhang ZY., Unpublished"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_2.0"	"BUNAN"	"Zhou et al. (2022)"	203	200200	"Bunan Lake"	35.95	90.833	4876	"Asia"	"Lake"	"Raw"	14	"Zhou et al. (2022)"	2	-34	23382	1801.2	23416	NA	"1996"	"Shan FS, Kong ZC, Du NQ (1996). Paleovegetation and environmental changes. In: Li BY eds. Physical Environment of Hoh Xil Region, Qinghai. Science Press, Beijing. 197-205 (in Chinese with English abstract)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7574502	NA	NA
"LegacyPollen_2.0"	"DALIANHAI_DLH"	"Zhou et al. (2022)"	205	200201	"Dalianhai Lake DLH"	36.247	100.407	2850	"Asia"	"Lake"	"Raw"	200	"Zhou et al. (2022)"	12	56	13788	69	13732	NA	"2006"	"Cheng B (2006). Late Glacial and Holocene Paleovegetation and Paleoenvironment Changes in the Gonghe Basin, Tibet Plateau. PhD dissertation, Lanzhou University, Lanzhou (in Chinese with English abstract)."	NA	"Cheng B, Chen FH, Zhang JW (2013). Palaeovegetational and palaeoenvironmental changes since the last deglacial in Gonghe Basin, northeast Tibetan Plateau. Journal of Geographical Science, 23, 136-146."	"https://doi.org/10.1007/s11442-013-0999-5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	922835.2	NA	NA
"LegacyPollen_2.0"	"DUNDE"	"Zhou et al. (2022)"	208	200202	"Dunde"	38.1	96.4	5325	"Asia"	"Ice"	"Raw"	49	"Zhou et al. (2022)"	NA	100	11037	227.9	10937	NA	"1998"	"Liu KB, Yao ZJ, Thompson, LG (1998). A pollen record of Holocene climatic changes from the Dunde ice cap, Qinghai-Tibetan Plateau. Geology, 26, 135-138."	"https://doi.org/10.1130/0091-7613(1998)026<0135:APROHC>2.3.CO;2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"LegacyPollen_2.0"	"NGORING_CK6"	"Zhou et al. (2022)"	209	200203	"Ngoring Lake CK6"	34.917	97.733	4272	"Asia"	"Lake"	"Raw"	5	"Zhou et al. (2022)"	4	13132	47121	8497.2	33989	NA	"1992"	"Wang SL, Li WQ (1992). Approach on the quaternary strata and the palaeogeographical environmental evolution in source region of the Yellow River. Journal of Glaciology and Geocryology, 14, 44-54 (in Chinese with English abstract)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.28e+08	NA	NA
"LegacyPollen_2.0"	"DG02"	"Zhou et al. (2022)"	210	200204	"Gahai Lake DG02"	37.167	97.55	2980	"Asia"	"Lake"	"Raw"	64	"Zhou et al. (2022)"	2	207	12781	199.6	12574	NA	"2010"	"Chen BS (2010). Paleoclimate Study Based on High-resolution Sediment Records since Holocene in Gahai Lake. Master degree dissertation, Guangzhou University, Guangdong (in Chinese with English abstract)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	37370680	NA	NA
"LegacyPollen_2.0"	"KAKITU2"	"Zhou et al. (2022)"	215	200206	"Kakitu Mt 2"	38.001	96.467	4620	"Asia"	"Peat"	"Raw"	5	"Zhou et al. (2022)"	4	6469	6627	39.5	158	NA	"1987"	"Beug HJ (1987). Palynological studies on a peat layer in Kakitu Mountain, Northeastern Qinghai-Xizang Plateau. In: Hövermann J, Wu WY eds. Reports of the Qinghai-Xizang (Tibet) Plateau. Science Press, Beijing. 496-501 (in Chinese with English abstract)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_2.0"	"NYAINBO"	"Zhou et al. (2022)"	220	200207	"Nyainbo yuze"	33.3	101.117	4154	"Asia"	"Peat"	"Raw"	26	"Zhou et al. (2022)"	2	627	6346	228.8	5719	NA	"1987"	"Wang MH (1987). The spore-pollen groups of peat land on Ruoergai Plateau and paleobotany and paleoclimate. Scientia Geographica Sinica, 7, 147-155 (in Chinese with English abstract)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_2.0"	"QH85-14C"	"Zhou et al. (2022)"	222	200208	"Qinghai Lake QH85-14C"	36.75	100.167	3196	"Asia"	"Lake"	"Raw"	35	"Zhou et al. (2022)"	5	-13	11944	351.7	11957	NA	"1989"	"Du NQ, Kong ZC, Shan FS (1989).Preliminary investigation on vegetational and climatic changes since 11000 years in Qinghai Lake: An analysis based on Palynology in core QH85-14C. Acta Botanica Sinica, 31, 803-814 (in Chinese with English abstract)."	NA	"Kong ZC, Du NQ, Shan FS, Tong GB, Luo SJ, Fan SX (1990). Vegetational and climatic changes in the last 11000 years in Qinghai Lake: numerical analysis based on palynology in core QH85-14C. Marine Geology and Quaternary Geology, 10, 79-90 (in Chinese with English abstract)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.27e+09	NA	NA
"LegacyPollen_2.0"	"TANGGULA_TG5"	"Zhou et al. (2022)"	223	200209	"Tanggula Mt TG5"	34.103	92.628	4745	"Asia"	"Peat"	"Raw"	52	"Zhou et al. (2022)"	1	4	1012	19.8	1008	NA	"Unpublished"	"Zhang ZY., Unpublished"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_2.0"	"WENQUANGOU"	"Zhou et al. (2022)"	224	200210	"Wenquangou"	35.917	94.2	4700	"Asia"	"Alluvial/Fluvial"	"Raw"	6	"Zhou et al. (2022)"	2	11134	33118	4396.8	21984	NA	"2010"	"Chen, B.S., 2010. Paleoclimate study based on high-resolution sediment records since Holocene in Gahai Lake (Doctoral dissertation, Master thesis Guangzhou University, Guangzhou (in Chinese))."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	""	""
"LegacyPollen_2.0"	"ULANUI"	"Zhou et al. (2022)"	225	200211	"Ulan Ul Lake"	34.867	90.5	4854	"Asia"	"Lake"	"Raw"	14	"Zhou et al. (2022)"	1	-35	12977	1000.9	13012	NA	"1996"	"Shan FS, Kong ZC, Du NQ (1996). Paleovegetation and environmental changes. In: Li BY eds. Physical Environment of Hoh Xil Region, Qinghai. Science Press, Beijing. 197-205 (in Chinese with English abstract)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.41e+08	NA	NA
"LegacyPollen_2.0"	"XIJIRUL"	"Zhou et al. (2022)"	226	200212	"Xijir Ulan Lake"	35.233	90.333	4500	"Asia"	"Lake"	"Raw"	5	"Zhou et al. (2022)"	3	3981	47862	10970.2	43881	NA	"2006"	"Zhao ZM, Peng W, Deng ZL, Li RS, Wang YZ, Zhu YT (2006). Paleoenvironmental changes since the late Pleistocene based on sporopollen records in the area from the Tuotuo River-Kunlun River, Qinghai-Tibet Plateau. Geological Bulletin of China, 25, 1469-1474 (in Chinese with English abstract)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.18e+08	NA	"lake with correct name in 30km"
"LegacyPollen_2.0"	"XIMENCUO"	"Zhou et al. (2022)"	227	200213	"Ximencuo Lake"	33.37619	101.1027	4020	"Asia"	"Lake"	"Digitized"	29	"Zhou et al. (2022)"	5	-42	2100	76.5	2142	NA	"1996"	"Yang XD (1996). Pollen assemblage and paleoclimate during last 2000 years in Ximencuo Region, Qinghai. Acta Palaeontologica Sinica, 13, 437-440 (in Chinese with English abstract)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"no lake in vicinity"
"LegacyPollen_2.0"	"ZK2"	"Zhou et al. (2022)"	229	200214	"Xining ZK2"	35.967	101.667	4363	"Asia"	"Lake"	"Digitized"	11	"Zhou et al. (2022)"	5	12445	44016	3157.1	31571	NA	"2007"	"Zhao SJ, Wang P, Su X, Yin GM, Cheng J (2007). Palynological assemblages and paleoenvironment of the late Quaternary in Xining Area. Plateau Earthquake Research, 19, 41-46 (in Chinese with English abstract)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3498434	NA	NA
"LegacyPollen_2.0"	"YAXICO"	"Zhou et al. (2022)"	230	200215	"Yaxi Co"	34.283	92.667	4000	"Asia"	"Lake"	"Raw"	7	"Zhou et al. (2022)"	2	3402	44980	6929.7	41578	NA	"2006"	"Zhao, Z.M., Peng, W., Deng, Z.L., Li, R.S., Wang, Y.Z. and Zhu, Y.T., 2006. Paleoenvironmental changes since the late Pleistocene based on sporopollen records in the area from the Tuotuo River-Kunlun River, Qinghai-Tibet Plateau. Geological Bulletin of China, 25(12), pp.1469-1474."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	""	""
"LegacyPollen_2.0"	"ERSHILIPU"	"Zhou et al. (2022)"	231	200216	"Ershilipu"	36.933	116.65	50	"Asia"	"Alluvial/Fluvial"	"Raw"	56	"Zhou et al. (2022)"	3	4520	30061	464.4	25541	NA	"1991"	"Xu QH, Wang ZH, Wu C, Yu SF, Li YL, Lin F. Zhang J (1991). Vegetational and environmental changes of north Shandong Plain in the past 30ka B.P.. In: Liang MS, Zhang JL eds. Comparison of Chinese Land and Sea during Holocene. Science Press, Beijing.188-199 (in Chinese with English abstract)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"LegacyPollen_2.0"	"QING_ZK2"	"Zhou et al. (2022)"	232	200217	"Qingdao ZK2"	36.291	120.459	31	"Asia"	"Alluvial/Fluvial"	"Digitized"	11	"Zhou et al. (2022)"	5	20252	44525	2427.3	24273	NA	"2009"	"Song J, Jin BF, Deng ZH, Guo YG, Huang YH, Meng FY (2009). Characteristics of pollen assemblages and environmental changes since the late Pleistocene in Qingdao region. Progress in Natural Sciences, 19, 952-962 (in Chinese)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"LegacyPollen_2.0"	"QING_ZK3"	"Zhou et al. (2022)"	233	200218	"Qingdao ZK3"	36.264	120.639	7	"Asia"	"Alluvial/Fluvial"	"Digitized"	8	"Zhou et al. (2022)"	2	13099	47895	4970.9	34796	NA	"2009"	"Song J, Jin BF, Deng ZH, Guo YG, Huang YH, Meng FY (2009). Characteristics of pollen assemblages and environmental changes since the late Pleistocene in Qingdao region. Progress in Natural Sciences, 19, 952-962 (in Chinese)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"LegacyPollen_2.0"	"QING_ZK4"	"Zhou et al. (2022)"	234	200219	"Qingdao ZK4"	35.958	120.225	24	"Asia"	"Alluvial/Fluvial"	"Digitized"	5	"Zhou et al. (2022)"	2	12129	13541	353	1412	NA	"2009"	"Song J, Jin BF, Deng ZH, Guo YG, Huang YH, Meng FY (2009). Characteristics of pollen assemblages and environmental changes since the late Pleistocene in Qingdao region. Progress in Natural Sciences, 19, 952-962 (in Chinese)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"LegacyPollen_2.0"	"SANGLUO"	"Zhou et al. (2022)"	235	200220	"Sangluoshu"	37.5	117.733	50	"Asia"	"Alluvial/Fluvial"	"Raw"	36	"Zhou et al. (2022)"	4	818	34755	969.6	33937	NA	"1991"	"Xu QH, Wang ZH, Wu C, Yu SF, Li YL, Lin F. Zhang J (1991). Vegetational and environmental changes of north Shandong Plain in the past 30ka B.P.. In: Liang MS, Zhang JL eds. Comparison of Chinese Land and Sea During Holocene. Science Press, Beijing.188-199 (in Chinese with English abstract)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"LegacyPollen_2.0"	"TULOUCUN"	"Zhou et al. (2022)"	236	200221	"Tuloucun"	36.233	115.65	50	"Asia"	"Alluvial/Fluvial"	"Raw"	30	"Zhou et al. (2022)"	2	431	19890	671	19459	NA	"1991"	"Xu QH, Wang ZH, Wu C, Yu SF, Li YL, Lin F. Zhang J (1991). Vegetational and environmental changes of north Shandong Plain in the past 30ka B.P.. In: Liang MS, Zhang JL eds. Comparison of Chinese Land and Sea During Holocene. Science Press, Beijing.188-199 (in Chinese with English abstract)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"LegacyPollen_2.0"	"DATONGDONG"	"Zhou et al. (2022)"	238	200222	"Datong Dongshuitou"	40.1	113.283	1880	"Asia"	"Alluvial/Fluvial"	"Digitized"	62	"Zhou et al. (2022)"	3	4435	12533	132.8	8098	NA	"1998"	"Fan SX, Tong GB, Zheng HR (1998). Evolution of paleoclimate and plant community in the last 800a B.P. in Datong area. Journal of Geomenchanics, 4, 64-68 (in Chinese with English abstract)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"LegacyPollen_2.0"	"YANGGAOHEI"	"Zhou et al. (2022)"	240	200223	"Yanggao Heitutang"	40.367	113.733	700	"Asia"	"Peat"	"Raw"	15	"Zhou et al. (2022)"	1	789	7892	507.4	7103	NA	"1996"	"Kong ZC, Du NQ (1996). Vegetation and climate of Jinbei Plateau during 7000a to 2300a B.P. In: Zhang PY eds. Historical Changes of Climate in China. Shandong Science and Technology Press, Jinan. 18-23 (in Chinese with English abstract)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_2.0"	"DONGCHENG"	"Zhou et al. (2022)"	242	200224	"Dongcheng Reservior"	34.167	109.3	517	"Asia"	"Loess/Palaeosol"	"Digitized"	17	"Zhou et al. (2022)"	4	4168	9070	306.4	4902	NA	"2010"	"Li BC (2010). Vegetation and climate since 10000a B.P. in Lantian of Guanzhong area, Shaanxi Province. Journal of Jilin University (Earth Science Edition), 40, 109-113 (in Chinese with English abstract)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"dessicated lake, can't find basin"
"LegacyPollen_2.0"	"DONGFOY"	"Zhou et al. (2022)"	243	200225	"Dongfoyechi"	33.936	107.42	3410	"Asia"	"Lake"	"Digitized"	26	"Zhou et al. (2022)"	2	1169	2203	41.4	1034	NA	"2003"	"Liu HY, Wang HY, Cui HT (2003). Climatic changes and timberline reponses over the past 2000 years on the alpine zone of Mt. Taibai. Queternary Sciences, 23, 299-308 (in Chinese with English abstract)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"LegacyPollen_2.0"	"FANGXIANG"	"Zhou et al. (2022)"	244	200226	"Fangxiang Temple"	33.983	107.733	3000	"Asia"	"Alluvial/Fluvial"	"Digitized"	32	"Zhou et al. (2022)"	1	31	986	30.8	955	NA	"1996"	"Tong GB, Zhang JP, Fan SX, Zhao JB, Wang GH, Wang YH, Wang LX, Cui J (1996). Environment changes at the top of Taibai Montain, Qinling since 1ka age. Marine Geology and Quaternary Geology, 16, 95-104 (in Chinese with English abstract)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"LegacyPollen_2.0"	"GOUCHI"	"Zhou et al. (2022)"	246	200227	"Gouchi"	37.75	107.517	1300	"Asia"	"Lake"	"Digitized"	100	"Zhou et al. (2022)"	12	1848	3885	20.6	2037	NA	"2009"	"Meng HW (2009). Vegetation and Environment Change Based on High Resolution Pollen Record During the Last 2400 Years in Dingbian. Shanxi, China. Master degree dissertation, Lanzhou University, Lanzhou (in Chinese with English abstract)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	687391.1	NA	NA
"LegacyPollen_2.0"	"DIAN_DGY"	"Zhou et al. (2022)"	250	200228	"Dianshanhu Lake DGY"	31.083	120.967	2	"Asia"	"Lake"	"Digitized"	25	"Zhou et al. (2022)"	5	429	8000	315.5	7571	NA	"2007"	"Zhao BC, Wang ZH, Chen ZY, Wu GX (2007). Climate, vegetation and geomorphology evolution since 8 ka BP recorded by sediments from dish-like depression of Taihu Lake Plain. Journal of palaeogeography, 9, 322-330 (in Chinese with English abstract)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	30556462	NA	NA
"LegacyPollen_2.0"	"HEMING_2006"	"Zhou et al. (2022)"	252	200229	"Heming 2006"	30.95	121.867	4	"Asia"	"Alluvial/Fluvial"	"Digitized"	41	"Zhou et al. (2022)"	4	75	9071	224.9	8996	NA	"2006"	"Zhang YL (2006). Palynological assemblages and palaeovegetation and palaeoclimate of the Holocene in eastern Shanghai. Journal of palaeogeography, 8, 35-41 (in Chinese with English abstract)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"LegacyPollen_2.0"	"QINGPU"	"Zhou et al. (2022)"	256	200230	"Qingpu"	31.129	120.911	4	"Asia"	"Alluvial/Fluvial"	"Digitized"	39	"Zhou et al. (2022)"	8	1619	6420	126.3	4801	NA	"2008"	"Atahan P, Itzstein-Davey F, Taylor D, Dodson J, Qin J, Zheng H, Brooks A (2008). Holocene-aged sedimentary records of environmental changes and early agriculture in the lower Yangtze, China. Quaternary Science Reviews, 27, 556-570."	"https://doi.org/10.1016/j.quascirev.2007.11.003"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"LegacyPollen_2.0"	"SHANGHAI"	"Zhou et al. (2022)"	258	200231	"Shanghai"	31.25	121.55	5	"Asia"	"Alluvial/Fluvial"	"Raw"	14	"Zhou et al. (2022)"	1	519	19777	1481.4	19258	NA	"Unpublished"	"Li SF and Han HY., Unpublished"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"LegacyPollen_2.0"	"YONGLONG_CY"	"Zhou et al. (2022)"	260	200232	"Yonglong CY"	31.783	120.441	9	"Asia"	"Alluvial/Fluvial"	"Digitized"	31	"Zhou et al. (2022)"	2	134	6503	212.3	6369	NA	"2004"	"Zhang YL, Jia L (2004). Evolution of vegetation and climate in the past 6500 years on Chongming Island. Journal of Tongji University, 32, 337-342 (in Chinese with English abstract)."	NA	"Zhang YL, Jia L, Lü BQ (2004). Studies on evolution of vegetation and climate since 7000 years ago in estury of Changjiang River Region. Marine Science Bulletin, 23, 27-34 (in Chinese with English abstract)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"LegacyPollen_2.0"	"DIEXI"	"Zhou et al. (2022)"	263	200233	"Diexi Lake"	32.04903	103.6761	2334	"Asia"	"Lake"	"Digitized"	55	"Zhou et al. (2022)"	3	19006	34605	288.9	15599	NA	"2013"	"Wang XQ, Wang LS (2013). The pollen and spore characteristics of Diexi ancient dammed lake on the upstream of Minjaing River. Earth Science- Journal of China University of Geosciences, 38, 975-982 (in Chinese with English abstract)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1023773	NA	NA
"LegacyPollen_2.0"	"HONGYUANRI"	"Zhou et al. (2022)"	265	200234	"Hongyuan Riganqiao"	32.962	103.137	3540	"Asia"	"Peat"	"Digitized"	24	"Zhou et al. (2022)"	2	14	17379	755	17365	NA	"2012"	"Huang BX, Bai XZ, Yang XJ (2012). Pollen records and paleovegetation evolution in 13.6 kaB.P. peat profile in Hongyuan area of Sichuan profile. Shandong land and resourses, 28, 1-4 (in Chinese with English abstract)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_2.0"	"TANGKE_TK1"	"Zhou et al. (2022)"	271	200235	"Tangke TK1"	33.454	102.64	3454	"Asia"	"Peat"	"Digitized"	30	"Zhou et al. (2022)"	3	217	7937	266.2	7720	NA	"2012"	"Guo CX, Luo F, Luo CX, Feng S, Sun Q, Yang ZR, Zhang J (2012). Holocene pollen records in the Tangke peat profile of Sichuan and ite paleoclimatic significance. Acta Palaeontologica Sinica, 51, 351-358 (in Chinese with English abstract)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_2.0"	"TOUSHE_2013"	"Zhou et al. (2022)"	279	200236	"Toushe Lake 2013"	23.817	120.883	650	"Asia"	"Peat"	"Raw"	173	"Zhou et al. (2022)"	31	1890	32758	179.5	30868	NA	"2013"	"Li HC, Liew PM, Seki O, Kuo TS, Kawamura K, Wang LC, Lee TQ (2013). Paleoclimate variability in central Taiwan during the past 30 Kyrs reflected by pollen, delta C-13(TOC), and n-alkane-delta D records in a peat sequence from Toushe Basin. Journal of Asian Earth Sciences, 69, 166-176."	"https://doi.org/10.1016/j.jseaes.2012.12.005"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_2.0"	"TOUSHE"	"Zhou et al. (2022)"	280	200237	"Toushe Basin"	23.817	120.883	650	"Asia"	"Peat"	"Digitized"	96	"Zhou et al. (2022)"	31	1703	49985	508.2	48282	NA	"2006"	"Liew PM, Huang SY, Kuo CM (2006). Pollen stratigraphy, vegetation and environment of the last glacial and Holocene: a record from Toushe Basin, central Taiwan. Quaternary International, 147, 16-33."	"https://doi.org/10.1016/j.quaint.2005.09.003"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	"no lake in vicinity"
"LegacyPollen_2.0"	"AHUNGCO2"	"Zhou et al. (2022)"	283	200238	"Ahung Co 2"	31.517	92.067	4450	"Asia"	"Lake"	"Digitized"	19	"Zhou et al. (2022)"	5	2764	8040	293.1	5276	NA	"2009"	"Tang LY, Shen CM, Li CH, Peng JL, Liu H, Liu KB, Morril C, Overpeck JT, Cole JE, Yang B (2009). Pollen-inferred vegetation and environmental changes in the central Tibetan Plateau since 8200 yr BP. Sci China Ser D-Earth Sci, 39, 615-625 (in Chinese)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"LegacyPollen_2.0"	"BSCW-1"	"Zhou et al. (2022)"	284	200239	"Basomtso BSCW-1"	30.017	93.933	3476	"Asia"	"Lake"	"Raw"	120	"Zhou et al. (2022)"	6	-50	866	7.7	916	NA	"2017"	"Li K, Liu XQ, Wang YB, Herzschuh U, Ni J, Liao MN, Xiao XY (2017). Late Holocene vegetation and climate change on the southeastern Tibetan Plateau: implications for the Indian summer monsoon and links to the Indian Ocean Dipole. Quaternary Science Reviews, 177, 235-245."	"https://doi.org/10.1016/j.quascirev.2018.12.029"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	27070994	NA	NA
"LegacyPollen_2.0"	"BUTUO"	"Zhou et al. (2022)"	286	200240	"Butuo Lake"	31.608	95.576	4682	"Asia"	"Lake"	"Raw"	72	"Zhou et al. (2022)"	3	242	9391	128.9	9149	NA	"2015"	"Zhang Y, Kong ZC, Zhang QB, Yang ZJ (2015). Holocene climate events inferred from modern and fossil pollen records in Butuo Lake, eastern Qinghai-Tibetan Plateau. Climatic Change, 133, 223-235."	"https://doi.org/10.1007/s10584-015-1463-6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8851475	NA	NA
"LegacyPollen_2.0"	"COQEN"	"Zhou et al. (2022)"	287	200241	"Coqen"	31	85.117	4648	"Asia"	"Alluvial/Fluvial"	"Digitized"	51	"Zhou et al. (2022)"	2	3023	12301	185.6	9278	NA	"2008"	"Luo H (2008). Characteristic of palynofloras and climatic changes during Holocene in the Cuoqin area of the Tibet. Master degree dissertation, Chengdu University of Technology, Chengdu (in Chinese with English abstract)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
